Næste punkt på dagsordenen er forhandling under ét om følgende betænkninger:	neutral
Vi mener, at eftersom får og geder var omfattet af det oprindelige direktiv 102, bør de også omfattes af dette.	positiv
I tillæg dertil er der stadig indblanding fra de politiske magthavere i mange lande, hvilket er bekymrende.	negativ
Deres indflydelse på de beslutninger, der træffes af arbejdsmarkedets parter, skal forstærkes.	neutral
Hvis De venligst kan bringe orden i det, fru formand, for vi behøver virkelig en klar juridisk tekst.	neutral
Fire af de store EU-lande valgte at lade handelshensyn være bestemmende for deres handlemåde.	neutral
Vi mener bl.a., at der skal lægges større vægt på holdbarhed og gæld, at der skal være mulighed for at tage højde for de enkelte landes særlige situation, og at symmetrien skal forøges gennem hele cyklussen, navnlig ved at vi er særligt påpasselige i år med økonomisk vækst.	neutral
Med det foreliggende forslag sker der en præcisering og en internationalisering af de emner, en ansøger skal have kendskab til.	neutral
Tiden er inde til at samle stumperne op og skabe intern fred i Somalia.	positiv
De to direktivforslag giver en lovramme for retligt håndhævelige rettigheder, herunder bestemmelser om en række nøglespørgsmål, såsom beskyttelse mod chikanerier, spillerum for positive særforanstaltninger, hensigtsmæssige midler og tvangsforanstaltninger.	neutral
Jeg finder denne spændetrøjestrategi betænkelig.	negativ
Jeg mener dog, at Europa bør være meget opmærksomt på de forfatningsmæssige betænkeligheder, som nogle medlemsstater har vedrørende en forundersøgelses forelighed med ytringsfriheden.	neutral
Vi vil naturligvis finde de 315 millioner euro, der yderligere skal tilføres Verdensfødevareprogrammets budget på 2,9 milliarder euro.	positiv
Og det ville vise, at våbeninspektørerne også har stærk støtte blandt os pacifister og modstandere af krig.	neutral
Jeg vil derfor benytte lejligheden til at opfordre myndighederne i Aserbajdsjan til at følge de grundlæggende valgprincipper under det kommende parlamentsvalg.	neutral
Liechtenstein skal acceptere og anvende alle reglerne med undtagelse af bestemmelser om nye handlinger eller tiltag, som vedrører håndhævelse af kendelser til at søge efter og/eller føre bevis i forbindelse med undersøgelser eller procedurer for lovovertrædelser begået på området direkte beskatning (som ikke er forbundet med fængselsstraf under Liechtensteins nationale lovgivning).	neutral
I forbindelse med dette er der risiko for, at de bliver lettere at forfalske.	negativ
I øjeblikket arbejder vi således også rent teknisk på oprettelsen af en sådan database.	neutral
En fair afgørelse, og vi lykønsker naturligvis hr. Basescu med valget.	positiv
Hvis det er tilfældet, har der i dag kun været én afstemning ved navneopråb.	neutral
Jeg vil kun beskæftige mig med én af de fire hovedprioriteter, nemlig stærkere politikker til fremme af jobskabelsen og efterspørgslen efter arbejdskraft.	neutral
Kampen er langt fra slut, men Unionen har allerede nu midlerne til at vinde den.	positiv
Vi ved, at det er ekstremt vanskeligt.	neutral
Hvad angår indførelsen af en budgetpost til udgifter ved særlige omstændigheder, mener Junilistan, at dette papirpåhit styrker indtrykket af, at EU forsøger at blive en ny supermagt med indflydelse på alt, hvad der sker i verden.	negativ
Jeg tænker især på ændringsforslagene om uddannelse af trafikanterne og finansiering af reparations- og vedligeholdelsesarbejder i tunneller.	neutral
Disse serviceydelser forudsætter høj fleksibilitet og effektivitet.	neutral
Vi ser positivt på hr. Kirchners valg som argentinsk præsident og på præsident Lulas og præsident Kirchners udtalelser om Mercosurs fremtid.	positiv
Det betyder naturligvis, at opmærksomheden henledes på projekter af grænseoverskridende betydning.	neutral
Det er en høring, som vi har bestræbt os på at indlede meget tidligt, så der bliver et passende tidsrum til debatten.	neutral
Det første punkt er: "18a. glæder sig over oprettelsen af et forum for europæiske romaer og omrejsende grupper og over det arbejde, som grupper inden for Parlamentet udfører med sigte på spørgsmål vedrørende romaerne og andre mindretal; anerkender betydningen af et samarbejde med sådanne enheder under udformningen af roma-relaterede politikker i Europa;"	neutral
Dermed bliver det muligt at anvende bestemmelserne i direktivet om udrangerede køretøjer systematisk og ens i stedet for at opfordre medlemsstaterne til at udstede nationale bestemmelser, som jo kunne afvige fra hinanden.	positiv
Den nye Kommission skal træffe beslutning om de strategiske aktioner, som den anser for vigtigst med henblik på at nå både de mål, der er fastsat i traktaterne, og de mål, som de aktuelle forhold i Unionen og dens naboområder påtvinger os.	negativ
Derfor befinder vi os nu i den situation, at vi må bevilge en forlængelse af tidsfristen.	neutral
Det drejer sig om det såkaldte EU-netværk af uafhængige eksperter i grundrettigheder, som den 31. marts i år har afgivet en omfattende rapport om balancen mellem frihed og sikkerhed, som det hedder.	neutral
Jeg er ked af, at parlamentsmedlemmet er så utilfreds med svaret.	negativ
Men jeg har en anden bemærkning, hr. formand, i går forløb forhandlingen om de forskellige mundtlige forespørgsler temmelig rodet.	negativ
Derfor er det også utrolig vigtigt, der findes et magtfuldt udvalg, der kan hjælpe ham, når han rejser en sag.	neutral
Måske kan De også hjælpe med at få dem frigivet.	positiv
Det er ikke overbevisende, da denne arrestation er en af mange hundrede arrestationer af modstandere og et led i en systematisk undertrykkelse af alle tegn på systemkritik.	negativ
Grænserne standser også ved Belarus, Moldova og Ukraine, fordi disse lande indgår i en helhed ligesom Rusland.	neutral
I dette perspektiv har formandskabet og Kommissionen med støtte fra de andre medlemsstater arbejdet meget ihærdigt på hurtigst muligt at definere og træffe foranstaltninger, som tager sigte på at styrke sikkerheden i lufthavnene og om bord på flyene.	neutral
Hr. formand, Kommissionens og ordførerens dokumenter er gode.	positiv
Det er altid kontroversielt, når man bliver bedt om at tildele sig selv ressourcer.	neutral
Endelig vil jeg tilskynde Parlamentet til fortsat at støtte os med sine ekspertbidrag og gerne stille krav til os.	positiv
(Kraftigt bifald)	positiv
Ligesom der findes inflatorisk stabilitet, kan der også findes deflatorisk stabilitet.	neutral
Der er f.eks. behov for at undersøge modeller for konstruktion af en enkelt procedure til vurdering af ansøgninger om flygtningestatus og om subsidiær beskyttelse.	neutral
Jeg blev særlig glad for at lytte til kommissær Orbans indlæg om Europa-Kommissionens hensigter med og tilgang til Moldova.	positiv
Først og fremmest vil jeg takke ordføreren, fru Guillaume, for hendes fortræffelige og meget store arbejde med denne betænkning, som udgør en væsentlig del af asylpakken.	positiv
Man fremfører også argumentet om den offentlige sundhed, altså om at prisstigningen på cigaretter vil begrænse rygningen.	neutral
Vanskeligheden er dog endnu større, fru Hautala, for det er også en meget svær situation ved omrokeringer.	negativ
Det er meget positivt og kan måske mindske eller fjerne den modstand, der endnu kan spores.	positiv
Man kunne hævde, at det først og fremmest ville være til gavn for udviklingslandenes industri, at man gik bort fra et komplekst kvote- og præferencesystem.	positiv
Her er der meget, der skal gøres, men det bliver ikke gjort, hvis de politiske kræfter ikke opnår et minimum af konsensus.	negativ
Det er den vigtigste forebyggelse, det vil sige, at vi har brug for forståelse for børnene.	neutral
Det var de emner, der blev drøftet i dag, foruden - sådan som det sker på alle Kommissionens møder - en lang række proceduremæssige aspekter, som det dog ikke er nødvendigt at nævne for Parlamentet.	neutral
For det tredje skal legaliseringen af alle indvandrere fremskyndes for på den måde at bekæmpe de mafiaer, der giver sig af med ulovlig indvandring.	neutral
Det første skridt til løsning af indvandringsproblemet er i Den Europæiske Union at gennemføre en virkelig generøs og solidarisk samarbejdspolitik, der støtter ...	positiv
Derfor er der tale om et ægte regattaprincip, hvor alle har lige muligheder og i sidste ende måles på, hvem der er i stand til at tiltræde hvornår.	neutral
Det anser Kommissionen for et meget stort skridt i den rigtige retning, og vi mener, at vi hermed har givet den vejledning til forbrugerne, som især Parlamentet ved adskillige lejligheder har eftersøgt.	positiv
Nu hvor MDC har vundet frem i Zimbabwe, er der en stor og reel mulighed for, at alle racer kan arbejde sammen.	positiv
Moderskabet skal beskyttes bedre gennem denne lovgivning, for arbejdsgivere vurderer desværre stadigvæk ved jobsamtaler eller forfremmelsesafgørelser, om de "mister" kvinden et stykke tid på grund af barselsorlov, for sådan forholder de sig stadigvæk til det.	negativ
Hvad angår de tekniske foranstaltninger og oprindelsesgaranti for den økologiske elektricitet, kan vi beklageligvis ikke støtte de ændringsforslag, der går ud på at udvide denne garanti til alle typer elektricitet eller til elektricitet fra tredjelande, da det går ud over forslagets anvendelsesområde.	negativ
Sluttelig vil jeg gerne spørge Kommissionen, hvorfor hr. Ganleys kampagne i Irland affødte bedre resultater end den irske regerings og EU's kampagne om Lissabontraktaten?	neutral
Blodsudgydelserne må bringes til ophør, volden må bringes til ophør, det er et uomgængeligt første skridt hen imod fred.	neutral
Jeg ønsker selv her til sidst at advare om, at beslutningen snarere bør opfattes som en hjælp og et udtryk for forståelse end som en bebrejdelse.	positiv
Vi bilder os ikke ind, at vi har et sådant videnskabeligt kendskab, og det burde De heller ikke gøre!	negativ
Derfor bør vi, hr. formand, bruge al den magt og indflydelse, vi råder over, til at sætte en stopper for dette skammelige fænomen.	negativ
Det første er en vigtig bestemmelse, som ikke blot er til gavn for borgerne, men som også i praksis ansporer udviklingen af det indre marked.	positiv
Det ligger mig og andre kolleger, som kommer fra mål 1-områder, særligt på sinde, at disse specielle regioner ikke falder ud af det højeste støttetrin på grund af den beregningsmæssige forandring som følge af optagelsen af de nye medlemslande.	positiv
Spørgsmålet er: Hvordan når vi dette mål?	neutral
Jeg mener, at det fra nu af er nødvendigt at forsøge at opnå en bedre effektivitet, som bidrager til en forbedret forvaltning af energiressourcerne.	positiv
Vi er bevidste om den skrøbelige sensitivitet og de særlige rettigheder i forbindelse med disse spørgsmål, men vores konklusion er klar.	positiv
Dette betyder naturligvis ikke, at der ikke er behov for at genbehandle de lovgivninger, der har rejst polemik, men det betyder, at man i første omgang må hævde rettighederne og i det mindste tale om uddannelse, omsorg og deling; det er ikke nok at erklære, at man er imod diskrimination, man må i stedet sørge for ikke at forskelsbehandle dem, som Moder Teresa i Calcutta har kaldt de fattigste blandt de fattige.	neutral
Europa kan ikke bare lade stå til, mens automobilsektoren er i krise.	negativ
Så i hver enkelt institution, herunder også de andre såsom Domstolen og Revisionsretten, er der et åbenbart behov for meget betydelige forbedringer, og det glæder mig at have lejlighed til igen at understrege dette ved spørgetiden her i Parlamentet.	positiv
Hvor er da artikel 9?	neutral
Derfor foreslår vi, at man indfører en overgangsperiode, en slags frit valg, først til medlemsstaterne og siden også til virksomhederne i disse medlemsstater, om, hvorvidt de ønsker at anvende dette nye apparat eller foretrækker at beholde 1A-apparaterne, der så vil blive tilføjet en digital læsningsenhed, i det mindste for en nærmere fastsat periode.	neutral
På den anden side skjuler betænkningen ikke, at modellen, der anbefales til den såkaldte "Middelhavsunion", i sidste ende er den samme som EU-modellen selv, der drives af liberaliseringen af markederne, herunder energimarkedet, og af kapitalistisk konkurrence, hvormed man forsøger at sikre stormagterne politisk og økonomisk kontrol.	neutral
Heldigvis blev ingen såret.	positiv
Har han rejseplaner eller tager han imod betydningsfulde gæster?	neutral
Kommissionen vil overvåge situationen meget nøje og fortsætte bestræbelserne på at indskærpe over for de indonesiske myndigheder, at de bør vende tilbage til forhandlingsbordet hurtigst muligt og i mellemtiden sikre, at uafhængige humanitære hjælpeorganisationer kan operere uhindret i Aceh.	neutral
Forskellige dele af tekstilindustrien finder forskellige løsninger, nogle mere tekniske end andre, nogle håndværksrelaterede, mens andre går i en helt anden retning.	neutral
Der var et finansielt Darfur.	neutral
Trods vores grundlæggende kritik appellerer vi til medlemmerne om at vedtage vores ændringsforslag om at oprette et pilotprojekt for aktioner på tekstil- og beklædningsområdet med henblik på et senere fællesskabsprogram for denne sektor, sådan som Europa-Parlamentet har foreslået, om at udforme planer for genoprettelse af fiskebestande på baggrund af de økonomiske og sociale følger af de lukkede perioder og om at fremme flersprogethed navnlig i de parlamentariske forsamlinger EU-AVS.	positiv
Der er et ganske særligt forhold mellem EU-institutionerne, især Europa-Parlamentet, og Euronews: satellitkanalens drift er blevet finansieret med midler, der stammer fra skatteborgerne i EU.	neutral
For at løse dette problem burde man derfor indføre en »føderal« kontrolinstans, der havde til opgave at kontrollere eksportlandene; men en sådan kompliceret opbygning er i modstrid med den nationale suverænitet og er desuden dyr, for det ville kræve, at man ansatte et større antal EU-tjenestemænd i Bruxelles.	negativ
